Name,SHENZHEN SE COMPOSITE - PRICE INDEX,,,,,,,,
CURRENCY,CH,,,,,,,,
26/06/2012,918.237,,,,,,,,
27/06/2012,918.375,,,,,,,,
28/06/2012,909.284,,,,,,,,
29/06/2012,921.404,,,,,,,,
02/07/2012,932.544,,,,,,,,
03/07/2012,936.254,,,,,,,,
04/07/2012,931.646,,,,,,,,
05/07/2012,914.311,,,,,,,,
06/07/2012,934.846,,,,,,,,
09/07/2012,914.205,,,,,,,,
10/07/2012,905.745,,,,,,,,
11/07/2012,913.461,,,,,,,,
12/07/2012,928.205,,,,,,,,
13/07/2012,922.624,,,,,,,,
16/07/2012,889.101,,,,,,,,
17/07/2012,893.51,,,,,,,,
18/07/2012,896.184,,,,,,,,
19/07/2012,903.254,,,,,,,,
20/07/2012,895.62,,,,,,,,
23/07/2012,886.47,,,,,,,,
24/07/2012,893.61,,,,,,,,
25/07/2012,887.544,,,,,,,,
26/07/2012,880.761,,,,,,,,
27/07/2012,876.251,,,,,,,,
30/07/2012,861.815,,,,,,,,
31/07/2012,849.957,,,,,,,,
01/08/2012,862.698,,,,,,,,
02/08/2012,855.276,,,,,,,,
03/08/2012,871.809,,,,,,,,
06/08/2012,891.3,,,,,,,,
07/08/2012,898.483,,,,,,,,
08/08/2012,895.941,,,,,,,,
09/08/2012,909.686,,,,,,,,
10/08/2012,906.322,,,,,,,,
13/08/2012,887.651,,,,,,,,
14/08/2012,893.804,,,,,,,,
15/08/2012,886.976,,,,,,,,
16/08/2012,879.94,,,,,,,,
17/08/2012,876.929,,,,,,,,
20/08/2012,879.247,,,,,,,,
21/08/2012,891.307,,,,,,,,
22/08/2012,884.727,,,,,,,,
23/08/2012,889.262,,,,,,,,
24/08/2012,871.36,,,,,,,,
27/08/2012,852.336,,,,,,,,
28/08/2012,856.09,,,,,,,,
29/08/2012,851.137,,,,,,,,
30/08/2012,835.949,,,,,,,,
31/08/2012,838.532,,,,,,,,
03/09/2012,854.757,,,,,,,,
04/09/2012,846.879,,,,,,,,
05/09/2012,850.984,,,,,,,,
06/09/2012,859.296,,,,,,,,
07/09/2012,891.528,,,,,,,,
10/09/2012,899.717,,,,,,,,
11/09/2012,896.57,,,,,,,,
12/09/2012,901.291,,,,,,,,
13/09/2012,888.485,,,,,,,,
14/09/2012,889.716,,,,,,,,
17/09/2012,864.191,,,,,,,,
18/09/2012,859.442,,,,,,,,
19/09/2012,865.729,,,,,,,,
20/09/2012,840.209,,,,,,,,
21/09/2012,834.146,,,,,,,,
24/09/2012,840.594,,,,,,,,
25/09/2012,835.512,,,,,,,,
26/09/2012,816.79,,,,,,,,
27/09/2012,837.957,,,,,,,,
28/09/2012,853.825,,,,,,,,
01/10/2012,853.825,,,,,,,,
02/10/2012,853.825,,,,,,,,
03/10/2012,853.825,,,,,,,,
04/10/2012,853.825,,,,,,,,
05/10/2012,853.825,,,,,,,,
08/10/2012,849.303,,,,,,,,
09/10/2012,871.917,,,,,,,,
10/10/2012,880.365,,,,,,,,
11/10/2012,867.209,,,,,,,,
12/10/2012,865.623,,,,,,,,
15/10/2012,859.474,,,,,,,,
16/10/2012,862.138,,,,,,,,
17/10/2012,863.705,,,,,,,,
18/10/2012,878.638,,,,,,,,
19/10/2012,877.288,,,,,,,,
22/10/2012,882.026,,,,,,,,
23/10/2012,869.964,,,,,,,,
24/10/2012,866.452,,,,,,,,
25/10/2012,858.037,,,,,,,,
26/10/2012,840.515,,,,,,,,
29/10/2012,839.445,,,,,,,,
30/10/2012,840.925,,,,,,,,
31/10/2012,844.8,,,,,,,,
01/11/2012,860.445,,,,,,,,
02/11/2012,862.777,,,,,,,,
05/11/2012,858.597,,,,,,,,
06/11/2012,853.327,,,,,,,,
07/11/2012,851.641,,,,,,,,
08/11/2012,831.71,,,,,,,,
09/11/2012,828.463,,,,,,,,
12/11/2012,832.376,,,,,,,,
13/11/2012,816.151,,,,,,,,
14/11/2012,818.603,,,,,,,,
15/11/2012,805.914,,,,,,,,
16/11/2012,800.2,,,,,,,,
19/11/2012,800.842,,,,,,,,
20/11/2012,799.348,,,,,,,,
21/11/2012,807.998,,,,,,,,
22/11/2012,798.551,,,,,,,,
23/11/2012,800.948,,,,,,,,
26/11/2012,789.488,,,,,,,,
27/11/2012,765.522,,,,,,,,
28/11/2012,750.966,,,,,,,,
29/11/2012,743.433,,,,,,,,
30/11/2012,752.84,,,,,,,,
03/12/2012,734.28,,,,,,,,
04/12/2012,743.616,,,,,,,,
05/12/2012,771.718,,,,,,,,
06/12/2012,769.898,,,,,,,,
07/12/2012,786.052,,,,,,,,
10/12/2012,798.394,,,,,,,,
11/12/2012,793.343,,,,,,,,
12/12/2012,793.289,,,,,,,,
13/12/2012,783.863,,,,,,,,
14/12/2012,816.19,,,,,,,,
17/12/2012,819.579,,,,,,,,
18/12/2012,817.363,,,,,,,,
19/12/2012,822.724,,,,,,,,
20/12/2012,827.565,,,,,,,,
21/12/2012,829.635,,,,,,,,
24/12/2012,835.708,,,,,,,,
25/12/2012,855.786,,,,,,,,
26/12/2012,869.348,,,,,,,,
27/12/2012,862.823,,,,,,,,
28/12/2012,872.964,,,,,,,,
31/12/2012,881.169,,,,,,,,
01/01/2013,881.169,,,,,,,,
02/01/2013,881.169,,,,,,,,
03/01/2013,881.169,,,,,,,,
04/01/2013,877.759,,,,,,,,
07/01/2013,885.488,,,,,,,,
08/01/2013,895.15,,,,,,,,
09/01/2013,897.807,,,,,,,,
10/01/2013,902.19,,,,,,,,
11/01/2013,886.133,,,,,,,,
14/01/2013,918.333,,,,,,,,
15/01/2013,932.554,,,,,,,,
16/01/2013,929.734,,,,,,,,
17/01/2013,921.699,,,,,,,,
18/01/2013,935.697,,,,,,,,
21/01/2013,942.503,,,,,,,,
22/01/2013,928.904,,,,,,,,
23/01/2013,930.4,,,,,,,,
24/01/2013,911.533,,,,,,,,
25/01/2013,909.515,,,,,,,,
28/01/2013,932.606,,,,,,,,
29/01/2013,941.276,,,,,,,,
30/01/2013,942.601,,,,,,,,
31/01/2013,936.208,,,,,,,,
01/02/2013,944.28,,,,,,,,
04/02/2013,935.801,,,,,,,,
05/02/2013,946.999,,,,,,,,
06/02/2013,951.524,,,,,,,,
07/02/2013,956.726,,,,,,,,
08/02/2013,969.524,,,,,,,,
11/02/2013,969.524,,,,,,,,
12/02/2013,969.524,,,,,,,,
13/02/2013,969.524,,,,,,,,
14/02/2013,969.524,,,,,,,,
15/02/2013,969.524,,,,,,,,
18/02/2013,970.092,,,,,,,,
19/02/2013,951.709,,,,,,,,
20/02/2013,969.379,,,,,,,,
21/02/2013,950.008,,,,,,,,
22/02/2013,947.689,,,,,,,,
25/02/2013,955.789,,,,,,,,
26/02/2013,943.329,,,,,,,,
27/02/2013,945.858,,,,,,,,
28/02/2013,966.416,,,,,,,,
01/03/2013,977.357,,,,,,,,
04/03/2013,942.795,,,,,,,,
05/03/2013,964.678,,,,,,,,
06/03/2013,979.188,,,,,,,,
07/03/2013,968.34,,,,,,,,
08/03/2013,958.231,,,,,,,,
11/03/2013,958.43,,,,,,,,
12/03/2013,935.379,,,,,,,,
13/03/2013,927.076,,,,,,,,
14/03/2013,930.603,,,,,,,,
15/03/2013,933.297,,,,,,,,
18/03/2013,922.574,,,,,,,,
19/03/2013,924.529,,,,,,,,
20/03/2013,949.819,,,,,,,,
21/03/2013,958.389,,,,,,,,
22/03/2013,960.836,,,,,,,,
25/03/2013,959.931,,,,,,,,
26/03/2013,953.364,,,,,,,,
27/03/2013,955.24,,,,,,,,
28/03/2013,930.14,,,,,,,,
29/03/2013,927.894,,,,,,,,
01/04/2013,933.691,,,,,,,,
02/04/2013,921.415,,,,,,,,
03/04/2013,913.322,,,,,,,,
04/04/2013,913.322,,,,,,,,
05/04/2013,913.322,,,,,,,,
08/04/2013,918.503,,,,,,,,
09/04/2013,926.215,,,,,,,,
10/04/2013,921.856,,,,,,,,
11/04/2013,919.116,,,,,,,,
12/04/2013,912.647,,,,,,,,
15/04/2013,900.464,,,,,,,,
16/04/2013,909.948,,,,,,,,
17/04/2013,919.865,,,,,,,,
18/04/2013,923.141,,,,,,,,
19/04/2013,943.42,,,,,,,,
22/04/2013,949.1,,,,,,,,
23/04/2013,923.418,,,,,,,,
24/04/2013,943.778,,,,,,,,
25/04/2013,927.796,,,,,,,,
26/04/2013,912.618,,,,,,,,
29/04/2013,912.618,,,,,,,,
30/04/2013,912.618,,,,,,,,
01/05/2013,912.618,,,,,,,,
02/05/2013,918.482,,,,,,,,
03/05/2013,936.577,,,,,,,,
06/05/2013,953.978,,,,,,,,
07/05/2013,955.327,,,,,,,,
08/05/2013,965.407,,,,,,,,
09/05/2013,967.693,,,,,,,,
10/05/2013,971.363,,,,,,,,
13/05/2013,974.199,,,,,,,,
14/05/2013,960.813,,,,,,,,
15/05/2013,975.646,,,,,,,,
16/05/2013,986.269,,,,,,,,
17/05/2013,1002.541,,,,,,,,
20/05/2013,1016.915,,,,,,,,
21/05/2013,1030.744,,,,,,,,
22/05/2013,1021.399,,,,,,,,
23/05/2013,1014.47,,,,,,,,
24/05/2013,1029.303,,,,,,,,
27/05/2013,1037.194,,,,,,,,
28/05/2013,1036.409,,,,,,,,
29/05/2013,1042.604,,,,,,,,
30/05/2013,1043.472,,,,,,,,
31/05/2013,1035.8,,,,,,,,
03/06/2013,1027.589,,,,,,,,
04/06/2013,1007.094,,,,,,,,
05/06/2013,1012.599,,,,,,,,
06/06/2013,998.884,,,,,,,,
07/06/2013,983.459,,,,,,,,
10/06/2013,983.459,,,,,,,,
11/06/2013,983.459,,,,,,,,
12/06/2013,983.459,,,,,,,,
13/06/2013,955.261,,,,,,,,
14/06/2013,975.646,,,,,,,,
17/06/2013,977.657,,,,,,,,
18/06/2013,979.428,,,,,,,,
19/06/2013,975.069,,,,,,,,
20/06/2013,942.059,,,,,,,,
21/06/2013,939.165,,,,,,,,
24/06/2013,881.869,,,,,,,,
25/06/2013,879.934,,,,,,,,
26/06/2013,901.721,,,,,,,,
27/06/2013,886.91,,,,,,,,
28/06/2013,887.68,,,,,,,,
01/07/2013,906.427,,,,,,,,
02/07/2013,922.234,,,,,,,,
03/07/2013,923.082,,,,,,,,
04/07/2013,928.578,,,,,,,,
05/07/2013,922.443,,,,,,,,
08/07/2013,889.531,,,,,,,,
09/07/2013,892.925,,,,,,,,
10/07/2013,918.396,,,,,,,,
11/07/2013,945.254,,,,,,,,
12/07/2013,940.194,,,,,,,,
15/07/2013,961.412,,,,,,,,
16/07/2013,971.402,,,,,,,,
17/07/2013,956.503,,,,,,,,
18/07/2013,952.614,,,,,,,,
19/07/2013,931.652,,,,,,,,
22/07/2013,948.274,,,,,,,,
23/07/2013,974.434,,,,,,,,
24/07/2013,980.972,,,,,,,,
25/07/2013,961.817,,,,,,,,
26/07/2013,959.992,,,,,,,,
29/07/2013,941.325,,,,,,,,
30/07/2013,938.866,,,,,,,,
31/07/2013,942.965,,,,,,,,
01/08/2013,971.707,,,,,,,,
02/08/2013,975.4,,,,,,,,
05/08/2013,991.544,,,,,,,,
06/08/2013,1002.366,,,,,,,,
07/08/2013,990.777,,,,,,,,
08/08/2013,994.641,,,,,,,,
09/08/2013,996.424,,,,,,,,
12/08/2013,1009.134,,,,,,,,
13/08/2013,1014.972,,,,,,,,
14/08/2013,1012.8,,,,,,,,
15/08/2013,1001.048,,,,,,,,
16/08/2013,980.608,,,,,,,,
19/08/2013,999.294,,,,,,,,
20/08/2013,998.841,,,,,,,,
21/08/2013,1003.829,,,,,,,,
22/08/2013,1006.687,,,,,,,,
23/08/2013,1004.931,,,,,,,,
26/08/2013,1023.592,,,,,,,,
27/08/2013,1029.446,,,,,,,,
28/08/2013,1016.258,,,,,,,,
29/08/2013,1014.443,,,,,,,,
30/08/2013,996.701,,,,,,,,
02/09/2013,1008.041,,,,,,,,
03/09/2013,1023.793,,,,,,,,
04/09/2013,1023.806,,,,,,,,
05/09/2013,1025.828,,,,,,,,
06/09/2013,1030.755,,,,,,,,
09/09/2013,1039.907,,,,,,,,
10/09/2013,1044.578,,,,,,,,
11/09/2013,1034.517,,,,,,,,
12/09/2013,1035,,,,,,,,
13/09/2013,1041.491,,,,,,,,
16/09/2013,1045.244,,,,,,,,
17/09/2013,1030.247,,,,,,,,
18/09/2013,1036.512,,,,,,,,
19/09/2013,1036.512,,,,,,,,
20/09/2013,1036.512,,,,,,,,
23/09/2013,1059.742,,,,,,,,
24/09/2013,1059.808,,,,,,,,
25/09/2013,1054.067,,,,,,,,
26/09/2013,1039.855,,,,,,,,
27/09/2013,1043.741,,,,,,,,
30/09/2013,1056.551,,,,,,,,
01/10/2013,1056.551,,,,,,,,
02/10/2013,1056.551,,,,,,,,
03/10/2013,1056.551,,,,,,,,
04/10/2013,1056.551,,,,,,,,
07/10/2013,1056.551,,,,,,,,
08/10/2013,1074.799,,,,,,,,
09/10/2013,1084.876,,,,,,,,
10/10/2013,1076.849,,,,,,,,
11/10/2013,1087.443,,,,,,,,
14/10/2013,1097.058,,,,,,,,
15/10/2013,1094.582,,,,,,,,
16/10/2013,1066.332,,,,,,,,
17/10/2013,1066.532,,,,,,,,
18/10/2013,1074.125,,,,,,,,
21/10/2013,1101.594,,,,,,,,
22/10/2013,1088.548,,,,,,,,
23/10/2013,1065.221,,,,,,,,
24/10/2013,1058.78,,,,,,,,
25/10/2013,1039.94,,,,,,,,
28/10/2013,1037.849,,,,,,,,
29/10/2013,1019.04,,,,,,,,
30/10/2013,1035.201,,,,,,,,
31/10/2013,1021.042,,,,,,,,
01/11/2013,1016.97,,,,,,,,
04/11/2013,1021.47,,,,,,,,
05/11/2013,1034.612,,,,,,,,
06/11/2013,1023.862,,,,,,,,
07/11/2013,1011.255,,,,,,,,
08/11/2013,997.881,,,,,,,,
11/11/2013,1004.943,,,,,,,,
12/11/2013,1014.187,,,,,,,,
13/11/2013,996.367,,,,,,,,
14/11/2013,1011.107,,,,,,,,
15/11/2013,1029.712,,,,,,,,
18/11/2013,1052.129,,,,,,,,
19/11/2013,1054.049,,,,,,,,
20/11/2013,1060.791,,,,,,,,
21/11/2013,1055.923,,,,,,,,
22/11/2013,1052.708,,,,,,,,
25/11/2013,1052.195,,,,,,,,
26/11/2013,1054.65,,,,,,,,
27/11/2013,1069.257,,,,,,,,
28/11/2013,1079.882,,,,,,,,
29/11/2013,1089.603,,,,,,,,
02/12/2013,1035.537,,,,,,,,
03/12/2013,1053.292,,,,,,,,
04/12/2013,1064.017,,,,,,,,
05/12/2013,1058.007,,,,,,,,
06/12/2013,1055.865,,,,,,,,
09/12/2013,1066.729,,,,,,,,
10/12/2013,1066.347,,,,,,,,
11/12/2013,1056.778,,,,,,,,
12/12/2013,1064.05,,,,,,,,
13/12/2013,1068.186,,,,,,,,
16/12/2013,1054.686,,,,,,,,
17/12/2013,1047.491,,,,,,,,
18/12/2013,1046.837,,,,,,,,
19/12/2013,1039.903,,,,,,,,
20/12/2013,1026.235,,,,,,,,
23/12/2013,1025.582,,,,,,,,
24/12/2013,1034.785,,,,,,,,
25/12/2013,1050.991,,,,,,,,
26/12/2013,1032.599,,,,,,,,
27/12/2013,1050.853,,,,,,,,
30/12/2013,1054.218,,,,,,,,
31/12/2013,1057.665,,,,,,,,
01/01/2014,1057.665,,,,,,,,
02/01/2014,1068.103,,,,,,,,
03/01/2014,1065.687,,,,,,,,
06/01/2014,1038.336,,,,,,,,
07/01/2014,1044.666,,,,,,,,
08/01/2014,1053.77,,,,,,,,
09/01/2014,1038.624,,,,,,,,
10/01/2014,1021.593,,,,,,,,
13/01/2014,1019.469,,,,,,,,
14/01/2014,1039.625,,,,,,,,
15/01/2014,1047.305,,,,,,,,
16/01/2014,1046.169,,,,,,,,
17/01/2014,1036.033,,,,,,,,
20/01/2014,1026.938,,,,,,,,
21/01/2014,1042.587,,,,,,,,
22/01/2014,1067.054,,,,,,,,
23/01/2014,1075.475,,,,,,,,
24/01/2014,1089.529,,,,,,,,
27/01/2014,1083.21,,,,,,,,
28/01/2014,1079.843,,,,,,,,
29/01/2014,1089.004,,,,,,,,
30/01/2014,1081.269,,,,,,,,
31/01/2014,1081.269,,,,,,,,
03/02/2014,1081.269,,,,,,,,
04/02/2014,1081.269,,,,,,,,
05/02/2014,1081.269,,,,,,,,
06/02/2014,1081.269,,,,,,,,
07/02/2014,1098.685,,,,,,,,
10/02/2014,1128.06,,,,,,,,
11/02/2014,1127.221,,,,,,,,
12/02/2014,1139.041,,,,,,,,
13/02/2014,1119.933,,,,,,,,
14/02/2014,1138.389,,,,,,,,
17/02/2014,1160.386,,,,,,,,
18/02/2014,1155.623,,,,,,,,
19/02/2014,1157.198,,,,,,,,
20/02/2014,1139.269,,,,,,,,
21/02/2014,1135.011,,,,,,,,
24/02/2014,1134.192,,,,,,,,
25/02/2014,1089.216,,,,,,,,
26/02/2014,1094.734,,,,,,,,
27/02/2014,1075.48,,,,,,,,
28/02/2014,1090.865,,,,,,,,
03/03/2014,1109.412,,,,,,,,
04/03/2014,1106.348,,,,,,,,
05/03/2014,1103.673,,,,,,,,
06/03/2014,1105.691,,,,,,,,
07/03/2014,1102.282,,,,,,,,
10/03/2014,1064.06,,,,,,,,
11/03/2014,1064.295,,,,,,,,
12/03/2014,1062.785,,,,,,,,
13/03/2014,1078.348,,,,,,,,
14/03/2014,1074.192,,,,,,,,
17/03/2014,1096.355,,,,,,,,
18/03/2014,1099.902,,,,,,,,
19/03/2014,1094.444,,,,,,,,
20/03/2014,1065.426,,,,,,,,
21/03/2014,1084.496,,,,,,,,
24/03/2014,1085.48,,,,,,,,
25/03/2014,1083.311,,,,,,,,
26/03/2014,1088.855,,,,,,,,
27/03/2014,1067.323,,,,,,,,
28/03/2014,1044.141,,,,,,,,
31/03/2014,1039.879,,,,,,,,
01/04/2014,1057.008,,,,,,,,
02/04/2014,1055.12,,,,,,,,
03/04/2014,1055.581,,,,,,,,
04/04/2014,1068.068,,,,,,,,
07/04/2014,1068.068,,,,,,,,
08/04/2014,1078.201,,,,,,,,
09/04/2014,1087.885,,,,,,,,
10/04/2014,1092.696,,,,,,,,
11/04/2014,1088.102,,,,,,,,
14/04/2014,1094.413,,,,,,,,
15/04/2014,1085.959,,,,,,,,
16/04/2014,1085.058,,,,,,,,
17/04/2014,1086.232,,,,,,,,
18/04/2014,1089.358,,,,,,,,
21/04/2014,1074.779,,,,,,,,
22/04/2014,1066.497,,,,,,,,
23/04/2014,1064.929,,,,,,,,
24/04/2014,1057.307,,,,,,,,
25/04/2014,1036.716,,,,,,,,
28/04/2014,1007.271,,,,,,,,
29/04/2014,1019.838,,,,,,,,
30/04/2014,1027.575,,,,,,,,
01/05/2014,1027.575,,,,,,,,
02/05/2014,1027.575,,,,,,,,
05/05/2014,1037.033,,,,,,,,
06/05/2014,1044.2,,,,,,,,
07/05/2014,1027.989,,,,,,,,
08/05/2014,1026.196,,,,,,,,
09/05/2014,1017.687,,,,,,,,
12/05/2014,1040.536,,,,,,,,
13/05/2014,1039.385,,,,,,,,
14/05/2014,1040.807,,,,,,,,
15/05/2014,1022.514,,,,,,,,
16/05/2014,1019.364,,,,,,,,
19/05/2014,1014.188,,,,,,,,
20/05/2014,1018.502,,,,,,,,
21/05/2014,1028,,,,,,,,
22/05/2014,1028.684,,,,,,,,
23/05/2014,1040.46,,,,,,,,
26/05/2014,1052.795,,,,,,,,
27/05/2014,1048.81,,,,,,,,
28/05/2014,1063.221,,,,,,,,
29/05/2014,1050.578,,,,,,,,
30/05/2014,1053.751,,,,,,,,
02/06/2014,1053.751,,,,,,,,
03/06/2014,1052.884,,,,,,,,
04/06/2014,1044.429,,,,,,,,
05/06/2014,1058.299,,,,,,,,
06/06/2014,1055.559,,,,,,,,
09/06/2014,1049.307,,,,,,,,
10/06/2014,1063.884,,,,,,,,
11/06/2014,1068.927,,,,,,,,
12/06/2014,1066.556,,,,,,,,
13/06/2014,1079.361,,,,,,,,
16/06/2014,1086.534,,,,,,,,
17/06/2014,1075.805,,,,,,,,
18/06/2014,1068.721,,,,,,,,
19/06/2014,1040.421,,,,,,,,
20/06/2014,1050.114,,,,,,,,
23/06/2014,1061.259,,,,,,,,
24/06/2014,1068.501,,,,,,,,
25/06/2014,1064.234,,,,,,,,
26/06/2014,1080.332,,,,,,,,
27/06/2014,1086.976,,,,,,,,
30/06/2014,1096.784,,,,,,,,
01/07/2014,1101.723,,,,,,,,
02/07/2014,1106.938,,,,,,,,
03/07/2014,1113.909,,,,,,,,
04/07/2014,1113.551,,,,,,,,
07/07/2014,1111.825,,,,,,,,
08/07/2014,1120.376,,,,,,,,
09/07/2014,1102.427,,,,,,,,
10/07/2014,1100.863,,,,,,,,
11/07/2014,1107.815,,,,,,,,
14/07/2014,1121.045,,,,,,,,
15/07/2014,1116.754,,,,,,,,
16/07/2014,1105.224,,,,,,,,
17/07/2014,1099.053,,,,,,,,
18/07/2014,1101.255,,,,,,,,
21/07/2014,1100.085,,,,,,,,
22/07/2014,1114.757,,,,,,,,
23/07/2014,1102.731,,,,,,,,
24/07/2014,1101.092,,,,,,,,
25/07/2014,1111.524,,,,,,,,
28/07/2014,1133.833,,,,,,,,
29/07/2014,1145.738,,,,,,,,
30/07/2014,1150.561,,,,,,,,
31/07/2014,1160.013,,,,,,,,
01/08/2014,1148.29,,,,,,,,
04/08/2014,1164.322,,,,,,,,
05/08/2014,1172.762,,,,,,,,
06/08/2014,1177.332,,,,,,,,
07/08/2014,1166.496,,,,,,,,
08/08/2014,1174.41,,,,,,,,
11/08/2014,1191.358,,,,,,,,
12/08/2014,1194.943,,,,,,,,
13/08/2014,1194.811,,,,,,,,
14/08/2014,1187.953,,,,,,,,
15/08/2014,1201.175,,,,,,,,
18/08/2014,1218.731,,,,,,,,
19/08/2014,1223.087,,,,,,,,
20/08/2014,1222.116,,,,,,,,
21/08/2014,1223.827,,,,,,,,
22/08/2014,1232.504,,,,,,,,
25/08/2014,1223.067,,,,,,,,
26/08/2014,1202.464,,,,,,,,
27/08/2014,1209.204,,,,,,,,
28/08/2014,1198.708,,,,,,,,
29/08/2014,1212.256,,,,,,,,
01/09/2014,1232.56,,,,,,,,
02/09/2014,1249.061,,,,,,,,
03/09/2014,1258.743,,,,,,,,
04/09/2014,1268.561,,,,,,,,
05/09/2014,1273.681,,,,,,,,
08/09/2014,1273.681,,,,,,,,
09/09/2014,1279.516,,,,,,,,
10/09/2014,1285.181,,,,,,,,
11/09/2014,1283.027,,,,,,,,
12/09/2014,1294.789,,,,,,,,
15/09/2014,1304.201,,,,,,,,
16/09/2014,1263.041,,,,,,,,
17/09/2014,1271.337,,,,,,,,
18/09/2014,1279.427,,,,,,,,
19/09/2014,1291.228,,,,,,,,
22/09/2014,1275.519,,,,,,,,
23/09/2014,1291.418,,,,,,,,
24/09/2014,1309.141,,,,,,,,
25/09/2014,1309.044,,,,,,,,
26/09/2014,1312.603,,,,,,,,
29/09/2014,1324.942,,,,,,,,
30/09/2014,1333.503,,,,,,,,
01/10/2014,1333.503,,,,,,,,
02/10/2014,1333.503,,,,,,,,
03/10/2014,1333.503,,,,,,,,
06/10/2014,1333.503,,,,,,,,
07/10/2014,1333.503,,,,,,,,
08/10/2014,1351.824,,,,,,,,
09/10/2014,1355.706,,,,,,,,
10/10/2014,1350.599,,,,,,,,
13/10/2014,1349.467,,,,,,,,
14/10/2014,1345.642,,,,,,,,
15/10/2014,1351.125,,,,,,,,
16/10/2014,1332.897,,,,,,,,
17/10/2014,1323.521,,,,,,,,
20/10/2014,1340.978,,,,,,,,
21/10/2014,1330.766,,,,,,,,
22/10/2014,1316.027,,,,,,,,
23/10/2014,1296.053,,,,,,,,
24/10/2014,1296.643,,,,,,,,
27/10/2014,1302.392,,,,,,,,
28/10/2014,1333.526,,,,,,,,
29/10/2014,1349.975,,,,,,,,
30/10/2014,1349.573,,,,,,,,
31/10/2014,1350.498,,,,,,,,
03/11/2014,1361.379,,,,,,,,
04/11/2014,1353.814,,,,,,,,
05/11/2014,1353.119,,,,,,,,
06/11/2014,1364.534,,,,,,,,
07/11/2014,1354.358,,,,,,,,
10/11/2014,1365.639,,,,,,,,
11/11/2014,1325.731,,,,,,,,
12/11/2014,1345.412,,,,,,,,
13/11/2014,1325.782,,,,,,,,
14/11/2014,1322.62,,,,,,,,
17/11/2014,1335.73,,,,,,,,
18/11/2014,1338.091,,,,,,,,
19/11/2014,1347.359,,,,,,,,
20/11/2014,1344.57,,,,,,,,
21/11/2014,1359.827,,,,,,,,
24/11/2014,1377.791,,,,,,,,
25/11/2014,1397.41,,,,,,,,
26/11/2014,1405.655,,,,,,,,
27/11/2014,1416.177,,,,,,,,
28/11/2014,1420.319,,,,,,,,
01/12/2014,1412.562,,,,,,,,
02/12/2014,1433.496,,,,,,,,
03/12/2014,1452.923,,,,,,,,
04/12/2014,1481.964,,,,,,,,
05/12/2014,1454.634,,,,,,,,
08/12/2014,1466.649,,,,,,,,
09/12/2014,1403.389,,,,,,,,
10/12/2014,1452.528,,,,,,,,
11/12/2014,1465.587,,,,,,,,
12/12/2014,1479.82,,,,,,,,
15/12/2014,1500.564,,,,,,,,
16/12/2014,1503.584,,,,,,,,
17/12/2014,1492.941,,,,,,,,
18/12/2014,1484.259,,,,,,,,
19/12/2014,1465.588,,,,,,,,
22/12/2014,1412.301,,,,,,,,
23/12/2014,1392.619,,,,,,,,
24/12/2014,1404.4,,,,,,,,
25/12/2014,1424.618,,,,,,,,
26/12/2014,1439.477,,,,,,,,
29/12/2014,1418.489,,,,,,,,
30/12/2014,1398.567,,,,,,,,
31/12/2014,1415.191,,,,,,,,
01/01/2015,1415.191,,,,,,,,
02/01/2015,1415.191,,,,,,,,
05/01/2015,1436.864,,,,,,,,
06/01/2015,1461.316,,,,,,,,
07/01/2015,1457.447,,,,,,,,
08/01/2015,1451.145,,,,,,,,
09/01/2015,1442.837,,,,,,,,
12/01/2015,1432.56,,,,,,,,
13/01/2015,1452.366,,,,,,,,
14/01/2015,1445.858,,,,,,,,
15/01/2015,1459.692,,,,,,,,
16/01/2015,1478.467,,,,,,,,
19/01/2015,1428.37,,,,,,,,
20/01/2015,1476.841,,,,,,,,
21/01/2015,1512.292,,,,,,,,
22/01/2015,1530.275,,,,,,,,
23/01/2015,1514.297,,,,,,,,
26/01/2015,1548.016,,,,,,,,
27/01/2015,1549.931,,,,,,,,
28/01/2015,1538.856,,,,,,,,
29/01/2015,1529.383,,,,,,,,
30/01/2015,1512.388,,,,,,,,
02/02/2015,1502.891,,,,,,,,
03/02/2015,1533.217,,,,,,,,
04/02/2015,1529.04,,,,,,,,
05/02/2015,1526.113,,,,,,,,
06/02/2015,1495.262,,,,,,,,
09/02/2015,1489.393,,,,,,,,
10/02/2015,1512.49,,,,,,,,
11/02/2015,1533.322,,,,,,,,
12/02/2015,1544.804,,,,,,,,
13/02/2015,1569.561,,,,,,,,
16/02/2015,1600.046,,,,,,,,
17/02/2015,1610.727,,,,,,,,
18/02/2015,1610.727,,,,,,,,
19/02/2015,1610.727,,,,,,,,
20/02/2015,1610.727,,,,,,,,
23/02/2015,1610.727,,,,,,,,
24/02/2015,1610.727,,,,,,,,
25/02/2015,1598.304,,,,,,,,
26/02/2015,1614.71,,,,,,,,
27/02/2015,1630.051,,,,,,,,
02/03/2015,1663.651,,,,,,,,
03/03/2015,1644.994,,,,,,,,
04/03/2015,1673.244,,,,,,,,
05/03/2015,1677.766,,,,,,,,
06/03/2015,1651.771,,,,,,,,
09/03/2015,1672.071,,,,,,,,
10/03/2015,1691.981,,,,,,,,
11/03/2015,1689.154,,,,,,,,
12/03/2015,1684.835,,,,,,,,
13/03/2015,1708.079,,,,,,,,
16/03/2015,1760.19,,,,,,,,
17/03/2015,1781.775,,,,,,,,
